Unnamed: 0,SqFtTotLiving,SqFtLot,Bathrooms,Bedrooms,BldgGrade,TrafficNoise,BadFeature,AdjSalePrice,SqFtTotLiving_norm,SqFtLot_norm,AdjSalePrice_norm
21842,3090,7601,2.5,5,9,2,-0.6745195074597122,7.47385,1.105026590716727,0.1583239458093508,0.7477533125651146
21843,3090,7601,2.5,5,9,2,0.1136802005359444,7.30598,1.105026590716727,0.1583239458093508,0.6896393353338287
21844,1640,5707,2.5,3,7,0,-0.6395999942932531,3.41432,-0.4818035033215231,-0.3716718226313047,-0.6575926932115093
21845,1940,7607,2.5,4,8,0,0.2662922897435034,6.34936,-0.1534938286929196,0.1600029186766391,0.3584724031899515
21846,2250,12871,2.5,3,8,0,-1.1672715794135289,7.21125,0.1857595017566372,1.6330217809108585,0.656845285991363
21847,2080,17532,2.5,4,9,0,0.3411519248415889,4.87441,-0.0002826471995713,2.937303869982609,-0.1521322951914451
21848,2430,8612,2.75,4,8,0,-0.3862241971105367,3.57699,0.3827453065337993,0.4412308739474199,-0.6012788749222778
21849,1850,8770,2.5,3,8,0,-1.241000556487285,2.99553,-0.2519867310815007,0.4854438261193437,-0.8025712630851626
21850,2410,8415,2.5,4,8,0,-0.8372264632526099,3.83733,0.3608579948918924,0.3861045981381226,-0.5111532251194962
21851,2270,8400,2.5,4,8,0,0.5998606199811474,3.20925,0.2076468133985441,0.381907165969902,-0.7285847305667233
21852,2430,9520,3.0,5,7,1,0.1794942728807739,6.11874,0.3827453065337993,0.6953154345303741,0.2786353541098351
21853,1450,9583,1.75,3,7,1,1.8102271368247973,4.62979,-0.6897329639196387,0.7129446496369007,-0.2368159260386313
21854,1810,8400,1.0,4,6,0,-0.4880913849041688,3.20442,-0.2957613543653145,0.381907165969902,-0.7302568012763624
21855,890,8175,1.0,2,6,0,1.9041569493341512,3.52147,-1.3025776898930317,0.3189456834465928,-0.6204990334728289
21856,1880,8513,1.75,3,7,1,-0.4210241572703521,4.37008,-0.2191557636186403,0.4135278216371639,-0.3267234796618948
21857,2620,8280,1.75,3,7,1,0.161604845750804,5.81635,0.5906747671319148,0.3483277086241371,0.1739526497852474
21858,2170,3911,2.75,4,8,0,-1.435211795979744,8.53935,0.0982102551890096,-0.8742443675729191,1.116612803480317
21859,1850,3365,1.75,3,7,0,0.1728279639891193,6.30899,-0.2519867310815007,-1.0270308984961494,0.3444969384801938
21860,2000,8460,2.5,5,7,0,0.7208224206029119,5.64985,-0.0878318937671989,0.3986968946427844,0.1163129451983105
21861,2410,7250,2.0,3,7,0,1.5579681174843203,4.0889,0.3608579948918924,0.0601040330729886,-0.4240636126093718
21862,3190,8510,1.75,2,9,0,0.1092248173485536,7.03664,1.2144631489262614,0.4126883352035198,0.596398025823645
21863,2110,8010,2.0,4,7,0,0.1424281411823183,7.03232,0.0325483202632889,0.2727739295961661,0.594902509164092
21864,2220,5040,2.75,4,7,0,-1.1091919626294964,4.18462,0.1529285342937769,-0.5583176397115145,-0.3909268406990919
21865,1540,7800,2.0,3,8,0,0.7380267782698536,6.26909,-0.5912400615310576,0.2140098792410776,0.330684180444045
21866,1540,7800,2.0,3,8,0,1.423482742986562,5.04788,-0.5912400615310576,0.2140098792410776,-0.0920796852533314
21867,2260,6635,2.25,4,8,0,-0.7391484692395334,4.77089,0.1967031575775907,-0.1119906858240563,-0.1879693055148067
21868,3670,7800,2.5,4,8,0,-1.172997979741928,6.63733,1.739758628332027,0.2140098792410776,0.4581631282944572
21869,1330,6743,1.75,3,8,0,1.0900297191341426,5.57655,-0.82105683377108,-0.081769174212868,0.0909376278035809
21870,1410,5100,1.75,3,7,0,1.1347186255164143,4.58497,-0.7335075872034524,-0.5415279110386321,-0.2523319113814933
21871,1730,7694,2.0,3,6,0,1.3580866247091248,3.49346,-0.383310600932942,0.1843480252523186,-0.6301956588510876
21872,1840,6413,2.5,3,8,0,-0.0046736280419245,3.86755,-0.2629303869024541,-0.1741126819137214,-0.5006915321908642
21874,2100,6500,1.75,5,7,2,1.490916867438607,3.49324,0.0216046644423355,-0.1497675753380419,-0.6302718194217131
21875,1610,7785,2.5,3,8,0,-0.90741116746446,3.58362,-0.5146344707843834,0.209812447072857,-0.5989836722711583
21876,1030,6284,1.5,2,7,0,-1.5030188800104878,3.52518,-1.1493665083996836,-0.2102105985604186,-0.6192146893045554
21877,2640,7210,2.5,4,9,0,0.4291138769508507,6.2577,0.6125620787738217,0.0489108806244003,0.3267411399921218
21878,1940,8453,2.5,3,8,0,1.313581437484838,5.60416,-0.1534938286929196,0.3967380929642815,0.1004957794170664
21879,2500,7394,2.5,3,9,0,-0.4011857216917421,6.3196,0.4593508972804734,0.1003993818879064,0.3481699550908089
21880,3030,6724,2.5,4,9,0,1.0821326646042786,6.62307,1.0393646557910063,-0.0870859216259474,0.4532265385802848
21881,2722,13207,3.25,4,9,2,-1.0742853454507415,8.01842,0.70230005650564,1.727044261479,0.9362749577717704
21882,2720,4000,2.75,4,7,0,0.7256458397359135,6.74796,0.7001113253414494,-0.8493396033748102,0.4964615097866664
21883,1320,3654,1.75,3,7,0,-0.5729073533093326,5.05108,-0.8320004895920334,-0.9461603720550988,-0.090971895135144
21884,1320,3654,1.75,3,7,0,0.9048495398437588,4.9594,-0.8320004895920334,-0.9461603720550988,-0.1227100820212123
21885,1690,2700,2.0,4,7,0,-0.527458042304551,5.28389,-0.4270852242167559,-1.2131170579539297,-0.0103767021928931
21886,2040,3060,2.25,4,8,0,0.0806926714969417,7.27321,-0.0440572704833851,-1.112378685916635,0.6782948721547661
21887,1700,5720,2.0,3,7,0,1.1563848045171388,5.89254,-0.4161415683958024,-0.3680340480855135,0.2003284401304649
21888,1780,5720,2.0,3,7,0,-0.6116552425189119,7.1039,-0.3285923218281748,-0.3680340480855135,0.619682389370296
21889,1660,3600,2.0,3,7,0,0.5654636622918329,6.17877,-0.4599161916796162,-0.961271127860693,0.2994168043582064
21893,3240,10800,2.5,4,10,0,1.7245657168411703,12.27487,1.2691814280310287,1.0534963128851995,2.40979159794635
21894,3340,14000,3.25,5,10,0,1.9003593624616617,13.58857,1.3786179862405632,1.9489485087722629,2.8645740599034606
21896,4070,9095,2.75,3,9,2,0.8946705198339775,8.53924,2.177504861170165,0.5763881897641235,1.1165747231950045
21897,2510,8400,1.75,4,9,0,0.075167411241444,11.90863,0.4702945531014269,0.381907165969902,2.283005018919805
21899,2540,4920,1.75,4,7,0,0.8543697314375441,7.29958,0.5031255205642873,-0.5918970970572794,0.6874237550974539
21900,1430,3200,1.0,2,7,0,-0.2669005119485131,6.00827,-0.7116202755615455,-1.073202652346576,0.2403923621235352
21901,1010,9873,1.0,3,6,0,1.5920713924054162,3.10291,-1.1712538200415905,0.7940950048891658,-0.7653979809317375
21902,1200,10241,1.75,3,7,0,-0.8157788968128639,3.3916,-0.9633243594434748,0.8970720074161781,-0.6654580030506396
21903,1820,8750,2.5,4,7,0,1.3132474839721977,5.24391,-0.284817698544361,0.4798472498950495,-0.0242171549819966
21904,1790,8424,2.75,4,7,0,0.1003289473199928,6.17937,-0.3176486660072213,0.3886230574390549,0.2996245150053665
21905,2600,8800,2.5,5,7,0,1.890115453741364,6.27692,0.568787455490008,0.4938386904557849,0.3333948043894847
21906,1650,4349,2.5,3,7,1,-1.2990493107199437,4.08,-0.4708598475005696,-0.7516793482608772,-0.4271446538755804
21907,2220,4652,2.5,4,7,0,0.9153663678942676,4.4578,0.1529285342937769,-0.666891218462821,-0.2963561830470834
21908,2420,4909,3.25,4,7,0,2.010252749725075,4.97553,0.3718016507128459,-0.5949752139806412,-0.1171261274567241
21909,2420,4909,3.25,4,7,0,-0.9429345574353576,4.12698,0.3718016507128459,-0.5949752139806412,-0.410880910202942
21910,2420,4967,2.5,4,7,0,1.1233664226008546,4.37602,0.3718016507128459,-0.5787451429301882,-0.3246671442550095
21911,1880,4411,2.5,3,7,1,0.8796640573242176,4.12514,-0.2191557636186403,-0.7343299619655654,-0.4115178895208998
21912,2050,4565,2.5,4,7,1,0.7691665154416666,4.62541,-0.0331136146624317,-0.6912363250385005,-0.2383322137629003
21913,1880,3853,2.5,3,7,2,1.0196976817586345,4.07082,-0.2191557636186403,-0.890474438623372,-0.4303226267771304
21914,2220,7683,2.5,4,7,0,0.6624309140963799,4.69625,0.1529285342937769,0.1812699083289568,-0.2138085100215273
21915,2140,7845,2.5,4,9,0,-0.6402658044636402,4.33035,0.0653792877261493,0.2266021757457394,-0.340477386348015
21916,2410,7745,2.0,4,9,0,0.0394797588598223,4.64423,0.3608579948918924,0.1986192946242687,-0.2318170231303108
21917,1200,11500,1.5,4,6,3,1.1930358828720982,3.31228,-0.9633243594434748,1.2493764807354946,-0.6929173506052091
21918,1240,9600,2.0,4,6,0,0.4718990694177112,3.23674,-0.9195497361596612,0.7177017394275508,-0.7190681210826698
21919,1090,6910,1.0,3,6,0,0.7398854067597388,3.11819,-1.0837045734739628,-0.0350377627400118,-0.7601082831173928
21920,1090,6910,1.0,3,6,0,-0.1804490260931848,2.53555,-1.0837045734739628,-0.0350377627400118,-0.9618091688863591
21921,1090,6910,1.0,3,6,0,-0.955260083006791,2.44387,-1.0837045734739628,-0.0350377627400118,-0.9935473557724276
21922,1020,7679,1.0,2,6,0,2.3813606152036244,2.91868,-1.1603101642206368,0.180150593084098,-0.8291755351422563
21923,1320,7032,1.75,3,6,0,-0.6712681109107143,3.25845,-0.8320004895920334,-0.0008986477718175,-0.7115524574995924
21924,2200,7722,2.0,3,6,0,0.4150398128767608,3.31474,0.13104122265187,0.1921832319663304,-0.6920657369518526
21925,1110,11478,1.0,3,6,0,0.1412263011501556,3.4,-1.0618172618320558,1.243220246888771,-0.6625500539903977
21926,3500,13680,2.5,4,7,0,1.6467205418696262,4.37008,1.5537164793758182,1.8594032891835568,-0.3267234796618948
21927,1760,8175,2.5,3,8,0,-0.1709584941703644,3.21353,-0.3504796334700817,0.3189456834465928,-0.7271030612836477
21928,2170,6061,2.5,4,8,0,-0.5476012999489653,3.84728,0.0982102551890096,-0.2726124234612984,-0.5077086902207574
21929,1630,7200,1.75,3,7,0,0.0812794141497324,4.32869,-0.4927471591424766,0.0461125925122532,-0.3410520524718247
21930,1650,7965,1.75,3,7,0,0.239306008749265,4.98948,-0.4708598475005696,0.2601816330915043,-0.112296854910251
21931,1600,7200,1.5,4,7,0,-1.6446184816153824,4.62554,-0.5255781266053369,0.0461125925122532,-0.2382872097893489
21932,1640,11730,1.75,3,7,3,0.1195060262758342,4.28742,-0.4818035033215231,1.3137371073148774,-0.3553390831523225
21933,1870,7830,2.5,3,7,1,0.1529096619300283,4.51817,-0.2300994194395937,0.2224047435775188,-0.2754570300986547
21934,1300,8250,1.75,3,7,0,-0.7268815552497151,4.13446,-0.8538878012339404,0.3399328442876959,-0.408291450801679
21935,1630,7000,1.75,3,7,0,-0.4537790882027698,4.04011,-0.4927471591424766,-0.0098531697306882,-0.4409539500676099
21936,1520,7983,2.0,4,7,2,0.6476629697983143,4.51357,-0.6131273731729645,0.265218551693369,-0.2770494783935491
21937,1520,10630,1.75,4,7,2,0.2994371324886695,4.62653,-0.6131273731729645,1.0059254149786994,-0.2379444872215347
21938,1300,7800,1.75,3,7,1,-2.2871063530344173,3.63922,-0.8538878012339404,0.2140098792410776,-0.5797358189676527
21939,1950,7920,2.5,3,7,1,-0.0820830605441502,3.99731,-0.1425501728719662,0.2475893365868424,-0.4557706428983661
21940,1310,7371,1.5,3,7,0,-0.2961825189151585,3.54855,-0.8429441454129869,0.0939633192299681,-0.6111243595976682
21941,1330,7125,1.5,3,7,0,1.5183393031839214,2.55142,-0.82105683377108,0.0251254316711501,-0.9563152222689736
21942,1300,7350,2.0,3,7,0,0.4291032032426778,3.80061,-0.8538878012339404,0.0880869141944593,-0.5238651167256964
21943,1790,7416,1.75,4,7,0,-1.082580203386262,4.18857,-0.3176486660072213,0.10655561573463,-0.3895594122719544
21944,1790,7416,1.75,4,7,0,0.6882031085585766,4.44574,-0.3176486660072213,0.10655561573463,-0.3005311670550021
21945,1970,7300,1.75,4,7,0,0.8758339082103714,3.97104,-0.1206628612300593,0.0740954736337239,-0.4648649073998606
21946,1970,7300,1.75,4,7,0,0.3035712121978525,4.25979,-0.1206628612300593,0.0740954736337239,-0.3649041584540466
21947,2090,7505,1.75,3,7,0,0.5852839281685234,3.70487,0.010661008621382,0.1314603799327389,-0.5570088123242148
21948,1750,8040,2.5,3,7,2,-0.8918490612564202,4.57369,-0.3614232892910352,0.2811687939326073,-0.2562368715481037
21949,1650,8400,1.0,3,7,2,1.736031134623138,4.55866,-0.4708598475005696,0.381907165969902,-0.2614400232594651
21950,950,9451,1.0,3,7,2,-0.1177973374566253,3.62565,-1.236915754967311,0.6760072465565594,-0.5844335414375911
21951,1530,7245,1.75,3,7,0,0.5534505580847551,4.44209,-0.602183717352011,0.058704889016915,-0.3017947401585596
21952,1810,7300,1.75,3,7,0,0.3375092917633011,4.3433,-0.2957613543653145,0.0740954736337239,-0.3359942982134755
21953,1410,7854,1.0,3,7,0,0.4823569141542848,3.65958,-0.7335075872034524,0.2291206350466718,-0.5726875043406856
21954,950,7400,1.75,3,7,1,-0.0466451815242393,4.05632,-1.236915754967311,0.1020783547551947,-0.435342300750167
21955,1050,7125,1.0,3,7,1,-1.1080804790346426,3.48736,-1.1274791967577766,0.0251254316711501,-0.6323073837638824
21956,1890,6100,2.25,3,7,0,0.0352546153749921,5.01489,-0.2082121077976869,-0.2616990998239248,-0.1035003090030194
21957,1760,8025,1.75,3,7,0,-1.0035085083151762,4.00869,-0.3504796334700817,0.2769713617643867,-0.4518310642905622
21958,1460,8346,1.75,3,7,0,1.3873963193007277,4.05289,-0.6787893080986852,0.3667964101643078,-0.4365297132830991
21959,1480,7565,2.25,3,7,0,0.5481015486494409,3.93158,-0.6569019964567783,0.1482501086056214,-0.4785253442947586
21960,2270,7800,2.25,4,7,0,1.7177515389514515,1.70053,0.2076468133985441,0.2140098792410776,-1.250880076539116
21961,1270,7280,1.5,3,7,0,0.8666936299086452,4.11947,-0.8867187686968007,0.0684988974094298,-0.413480755136563
21962,1640,8190,2.5,3,7,0,-0.0528758841953937,4.67212,-0.4818035033215231,0.3231431156148134,-0.2221619398814839
21963,3300,13501,2.5,6,8,0,-0.2366559990881334,4.92734,1.334843362956749,1.809313931976124,-0.1338087542678021
21964,1460,10397,1.75,3,8,0,-0.0091275019354577,4.44749,-0.6787893080986852,0.9407253019656724,-0.2999253443341184
21965,2280,9826,2.5,3,8,0,-0.8543771278728028,4.49123,0.2185904692194976,0.7809430507620746,-0.2847832381561447
21966,2100,15723,1.75,3,8,0,0.7923327285480986,4.41891,0.0216046644423355,2.431093550495204,-0.3098192948271794
21967,1800,5340,2.0,3,7,0,-0.8389582383713744,4.31663,-0.3067050101862679,-0.4743689963471023,-0.3452270364797434
21968,3170,6586,2.5,4,7,0,-1.6103814504762062,5.76324,1.1925758372843545,-0.125702297573577,0.1555667956674563
21969,3170,5638,2.5,4,7,0,1.3888760121672623,5.48802,1.1925758372843545,-0.3909800106051195,0.0602899218151033
21970,2980,4930,3.0,4,9,0,0.2803721150984539,7.43745,0.984646376686239,-0.5890988089451323,0.7351521999707331
21971,2330,7294,2.5,4,9,0,0.7901443597707839,7.19255,0.2733087483242648,0.0724165007664357,0.6503716374882056
21972,2980,6440,3.0,4,9,0,-0.1092239542308539,7.63509,0.984646376686239,-0.1665573040109243,0.8035720871452809
21973,2200,7667,2.5,4,7,0,1.7071292138584688,4.07003,0.13104122265187,0.1767926473495215,-0.4305961124625579
21974,1770,4500,2.5,3,7,0,0.3035405018651091,3.22786,-0.3395359776491283,-0.7094251977674565,-0.7221422386606399
21975,1980,4549,2.5,3,7,0,-0.856619526044947,3.57122,-0.1097192054091058,-0.6957135860179359,-0.6032763589791345
21976,1980,4198,2.5,3,7,0,1.0036731875849527,3.85071,-0.1097192054091058,-0.7939334987542981,-0.5065212776878252
21977,1980,4265,2.5,3,7,0,-0.3269806745664461,3.93526,-0.1097192054091058,-0.7751849684029127,-0.4772513856588432
21978,2620,4469,2.5,4,7,0,-2.236825571222936,3.78263,0.5906747671319148,-0.7180998909151124,-0.5300895124522617
21979,2620,4469,2.5,4,7,0,-1.506320940240358,3.29099,0.5906747671319148,-0.7180998909151124,-0.7002876167352745
21980,2250,4495,2.5,4,7,0,0.3351890303358211,3.52518,0.1857595017566372,-0.71082434182353,-0.6192146893045554
21981,2250,4500,2.5,3,7,0,-2.034470588056984,3.7522,0.1857595017566372,-0.7094251977674565,-0.5406239041073997
21982,2130,4500,2.5,4,7,0,-0.1191225283011291,3.6135,0.0544356319051958,-0.7094251977674565,-0.5886396820425838
21983,2570,4557,2.5,4,7,0,-0.1292908851693694,4.52454,0.5359564880271476,-0.6934749555282181,-0.273251835394638
21984,1980,4500,2.5,3,7,0,-0.8797726525553408,3.81669,-0.1097192054091058,-0.7094251977674565,-0.5182984713818047
21985,1980,4500,2.5,3,7,0,0.3520664428775596,3.45773,-0.1097192054091058,-0.7094251977674565,-0.6425648278894736
21986,1860,4351,2.5,3,7,0,-0.49895721061111,3.57699,-0.2410430752605472,-0.7511196906384479,-0.6012788749222778
21987,2200,4400,2.5,4,7,0,-0.420825302379841,3.98291,0.13104122265187,-0.7374080788889272,-0.4607556984302093
21988,2590,3854,2.75,4,8,0,0.5478779380824299,9.97053,0.5578437996690545,-0.8901946098121574,1.612065010151382
21989,1940,4416,1.75,3,7,0,0.9024726870174054,7.18991,-0.1534938286929196,-0.7329308179094919,0.649457710640701
21990,2330,3922,1.5,4,8,0,1.197251042175624,9.55509,0.2733087483242648,-0.8711662506495573,1.4682461580577062
21991,2040,4416,3.5,4,7,0,-1.336060766508693,8.04346,-0.0440572704833851,-0.7329308179094919,0.9449434154465868
21992,2250,4942,1.75,3,7,0,0.5996457940427137,7.54291,0.1857595017566372,-0.5857408632105559,0.7716608080532458
21993,1910,7199,2.5,4,8,0,0.4743098683283567,4.12863,-0.18632479615578,0.0458327637010385,-0.4103097059232516
21994,1940,7280,2.5,4,8,0,0.0850507802060533,2.53143,-0.1534938286929196,0.0684988974094298,-0.9632354486635254
21995,2110,6838,2.75,4,8,0,-0.2963233239750386,3.18001,0.0325483202632889,-0.0551854371474708,-0.7387071627716605
21996,2020,12160,1.0,3,6,0,-0.4000079153119416,3.74545,-0.065944582125292,1.4340634961372014,-0.5429606488879513
21997,2220,8953,2.5,3,8,0,-0.9748013808111092,4.49459,0.1529285342937769,0.5366524985716351,-0.2836200585320479
21998,2310,4930,2.5,3,8,0,-0.9083899954425834,4.0127,0.2514214366823579,-0.5890988089451323,-0.4504428647987087
21999,2080,4589,2.5,4,8,0,0.0538238862628945,4.06831,-0.0002826471995713,-0.6845204335693476,-0.4311915496510837
22000,2170,7905,2.5,3,8,0,0.5150597631360068,4.41446,0.0982102551890096,0.2433919044186218,-0.3113598154602837
22001,2270,5500,2.5,3,8,0,-0.2106429689305911,4.70029,0.2076468133985441,-0.4295963865527492,-0.2124099249973157
22002,2110,6281,2.75,5,8,0,-0.2797658832640035,4.13244,0.0325483202632889,-0.2110500849940627,-0.4089907433137848
22003,1390,5127,2.0,3,8,0,-0.4650170208477689,3.24662,-0.7553948988453594,-0.533972533135835,-0.7156478190927663
22004,1740,5357,2.0,3,8,0,1.0338987684488905,3.95353,-0.3723669451119886,-0.4696119065564523,-0.4709265964528171
22013,2490,8580,2.25,3,8,0,0.2975551129372106,6.86149,0.44840724145952,0.4322763519885493,0.5357638260734829
22014,2490,8580,2.75,3,8,0,-0.4577867769868523,6.24899,0.44840724145952,0.4322763519885493,0.3237258737641806
22015,1830,2610,1.75,3,8,1,0.626348050835196,7.62464,-0.2738740427234076,-1.2383016509632532,0.7999544600405752
22016,2050,9942,2.0,5,7,0,-0.4514767129158599,3.32444,-0.0331136146624317,0.8134031928629807,-0.6887077481560971
22017,1070,587,2.5,3,7,0,-0.7954922324354187,3.92753,-1.1055918851158697,-1.8043953360506064,-0.4799273911630895
22018,1530,1462,2.25,3,8,0,-0.2481509925628956,5.28046,-0.602183717352011,-1.5595451262377371,-0.0115641147258252
22019,1030,1114,1.5,2,7,0,-1.0291001231918566,4.05705,-1.1493665083996836,-1.6569255525404554,-0.4350895861294555
22020,1100,991,1.5,2,7,0,0.2261147254793551,3.85476,-1.0727609176530093,-1.6913444963198645,-0.5051192308194943
22021,1190,6930,1.0,3,7,0,0.92739837880617,4.38419,-0.9742680152644284,-0.0294411865157177,-0.3218388176095124
22022,830,6804,1.0,2,7,0,0.9761348944973844,4.37947,-1.3682396248187525,-0.0646996167287708,-0.3234728080338387
22023,930,6930,1.0,2,7,0,0.5549895101956641,4.02963,-1.258803066609218,-0.0294411865157177,-0.4445819627046736
22024,1290,5280,1.0,4,6,2,2.055000702466909,1.81051,-0.8648314570548938,-0.4911587250199848,-1.2128067149146635
22025,1760,12823,1.75,3,7,0,-0.9420330035081882,2.97498,-0.3504796334700817,1.6195899979725523,-0.8096853527503972
22026,850,9042,1.0,2,6,1,0.2410652171871112,2.02878,-1.3463523131768456,0.561557262769744,-1.1372450433219268
22027,1180,9045,1.5,3,7,1,-0.2709005385769518,2.62539,-0.9852116710853818,0.5623967492033882,-0.9307079613182486
22029,1250,8520,1.0,2,6,0,0.6121611483620992,2.11931,-0.9086060803387076,0.4154866233156669,-1.105904968509582
22030,3140,6313,2.5,5,8,0,0.1580633667578624,3.70116,1.1597448698214945,-0.2020955630351921,-0.5582931564924883
22031,3520,5250,3.5,6,8,0,1.1091232289372424,4.57776,1.5756037910177252,-0.499553589356426,-0.2548279009915342
22032,2910,4483,2.75,5,8,0,-0.4510169135780902,3.70996,0.9080407859395648,-0.7141822875581065,-0.555246733667473
22038,2836,3790,2.5,4,8,0,-1.2931714040485325,4.52932,0.8270577328645093,-0.9081036537298988,-0.2715970739055956
22039,2331,3826,2.5,4,8,0,-0.4251883465004974,3.96562,0.2744031139063602,-0.8980298165261692,-0.4667412269125404
22040,2160,3469,2.5,4,8,0,0.4143551165675693,3.74403,0.0872665993680562,-0.9979287021298195,-0.5434522307528968
22041,1200,8000,2.5,3,7,0,1.643811307597667,2.65166,-0.9633243594434748,0.2699756414840191,-0.921613696816754
22042,1900,7000,2.5,4,7,0,0.6681499791477395,1.6222,-0.1972684519767334,-0.0098531697306882,-1.2779967015258715
22045,2040,4566,0.5,3,9,0,0.9996503404271662,6.42955,-0.0440572704833851,-0.6909564962272858,0.3862329311829032
22046,1900,3283,2.5,3,9,0,-1.204769700533333,6.36684,-0.1972684519767334,-1.0499768610157552,0.36452370671055
22047,3140,14421,2.5,4,10,0,-1.159142658500094,7.94665,1.1597448698214945,2.0667564382936545,0.9114293025272991
22048,3140,14421,2.5,4,10,0,1.463619599043044,7.93075,1.1597448698214945,2.0667564382936545,0.9059249703775556
22049,2730,7951,2.5,3,9,0,-1.1335583519543149,6.02947,0.7110549811624027,0.2562640297344984,0.2477314716565266
22050,2730,7951,2.5,3,9,0,-0.1166468669029625,4.7758,0.7110549811624027,0.2562640297344984,-0.186269540052213
22051,2300,8263,2.5,3,9,0,-0.7947197073751555,5.26209,0.2404777808614045,0.3435706188334871,-0.0179235223730446
22052,2220,4538,2.5,3,7,0,0.726845875447267,4.06012,0.1529285342937769,-0.6987917029412976,-0.4340267999848195
22053,3190,8150,2.5,4,9,0,-0.0422782607812968,5.92887,1.2144631489262614,0.3119499631662252,0.212905319816011
22054,3310,5288,2.5,4,9,0,-1.8029950014001328,8.11914,1.3457870187777028,-0.4889200945302671,0.971142651741718
22055,2250,4134,2.5,3,9,0,-0.5985614941305535,7.54531,0.1857595017566372,-0.8118425426720394,0.7724916506418863
22056,1660,3251,2.5,3,7,0,-1.666382427788787,3.98126,-0.4599161916796162,-1.058931382974626,-0.4613269027098996
22057,2540,7350,3.0,5,8,0,0.1055464980471779,5.46172,0.5031255205642873,0.0880869141944593,0.0511852717812508
22058,1270,7700,1.5,3,7,0,0.1457280364070871,4.4015,-0.8867187686968007,0.1860269981196068,-0.3158463654389425
22059,2030,8400,2.5,5,7,0,0.6816095425945106,4.95954,-0.0550009263043386,0.381907165969902,-0.1226616162035416
22060,1270,8800,1.0,3,7,0,-2.243114699058958,4.80213,-0.8867187686968007,0.4938386904557849,-0.1771545044860025
22061,1250,9450,1.0,3,7,0,-0.8029926031180475,4.71716,-0.9086060803387076,0.6757274177453446,-0.2065697939679966
22062,1810,6955,2.25,3,7,0,0.8691036852494856,5.16608,-0.2957613543653145,-0.02244546623535,-0.0511606877627852
22063,4540,10190,4.5,4,12,0,0.96225601652795,8.01842,2.691856684754977,0.8828007380442281,0.9362749577717704
22064,2150,9627,1.75,3,8,0,-1.2684897659621304,4.43979,0.0763229435471027,0.7252571173303478,-0.3025909643060068
22065,1900,13505,1.75,3,8,0,-0.1865756613241503,4.61804,-0.1972684519767334,1.8104332472209828,-0.2408835928788506
22067,1410,7205,2.0,3,7,0,-0.4188853117435248,4.30856,-0.7335075872034524,0.0475117365683267,-0.3480207446840471
22068,4630,19335,3.5,4,7,0,-0.5759394455896639,4.80353,2.790349587143558,3.441835216602726,-0.1766698463092955
22069,1850,16495,1.75,3,7,0,0.5055729952417125,4.54001,-0.2519867310815007,2.647121392752957,-0.2678963625420259
22070,1290,10117,1.75,3,7,0,2.06530904061332,3.83681,-0.8648314570548938,0.8623732348255544,-0.5113332410137016
22071,2720,15500,2.5,3,9,0,-0.2649365339632943,5.25543,0.7001113253414494,2.368691725594324,-0.0202291105565221
22072,770,2500,1.0,2,6,2,2.320211937683708,2.2039,-1.433901559744473,-1.2690828201968711,-1.0766212291041226
22073,1450,2000,3.5,3,7,0,-0.8549548285174481,4.9073,-0.6897329639196387,-1.4089972258042247,-0.1407462898829505
22074,1450,2000,3.5,3,7,0,-1.838404687950257,5.02107,-0.6897329639196387,-1.4089972258042247,-0.10136088933727
22075,2720,5000,3.0,3,8,0,0.2803591345488621,6.88105,0.7001113253414494,-0.5695107921601028,0.5425351931709033
22076,1420,1206,2.25,3,8,0,-0.4445485389056753,4.17428,-0.722563931382499,-1.6311813019087025,-0.3945063875184849
22077,920,3250,1.0,3,7,0,-0.8397495490772138,5.1514,-1.2697467224301715,-1.0592112117858403,-0.0562426749299698
22078,820,681,1.0,2,8,1,-0.3823394889866144,3.06716,-1.379183280639706,-1.7780914277964237,-0.777774073658362
22079,2020,4000,2.0,4,7,0,1.0928641825431953,7.10669,-0.065944582125292,-0.8493396033748102,0.6206482438795905
22080,2170,3333,2.0,6,7,1,0.156151340056634,5.06522,0.0982102551890096,-1.0359854204550198,-0.0860768475504035
22081,1440,3500,1.0,3,7,0,0.9996003311675224,6.55878,-0.700676619740592,-0.9892540089821638,0.4309703427370765
22082,1310,1215,1.5,3,7,0,1.3509043858717484,4.61542,-0.8429441454129869,-1.62866284260777,-0.2417905960381165
22083,1780,4200,1.5,3,8,3,-0.0060898571604395,6.2449,-0.3285923218281748,-0.7933738411318687,0.3223099795193723
22084,1540,3600,1.5,5,7,0,-1.4656886731113268,6.49184,-0.5912400615310576,-0.961271127860693,0.4077967582022443
22085,2530,5000,1.75,4,8,3,-0.5054693578294773,8.01354,0.4921818647433338,-0.5695107921601028,0.9345855778415348
22086,1480,1678,1.0,3,7,3,-0.8139374434937028,4.71087,-0.6569019964567783,-1.4991021030153604,-0.2087472939190587
22087,1630,3750,1.75,3,7,0,0.4526517262909992,4.47123,-0.4927471591424766,-0.919296806178487,-0.2917069263948158
22088,1460,5000,1.5,4,7,0,0.1023919331986876,5.81128,-0.6787893080986852,-0.5695107921601028,0.1721974948167443
22089,1360,1165,2.0,3,8,2,-1.6636913230668624,4.81043,-0.7882258663082197,-1.6426542831685054,-0.174281173866954
